"claim.nr";"type";"hidden";"occ.date";"occ.year";"occ.year.fact";"occ.month";"rep.delay";"rep.date";"rep.year";"rep.year.fact";"rep.month";"settlement.date";"settlement.year";"open_obs1";"open_obs2";"open_obs3";"open_obs4";"open_obs5";"open_obs6";"open_obs7";"open_obs8";"open_obs9";"settlement_obs1";"settlement_obs2";"settlement_obs3";"settlement_obs4";"settlement_obs5";"settlement_obs6";"settlement_obs7";"settlement_obs8";"settlement_obs9";"size_obs1";"size_obs2";"size_obs3";"size_obs4";"size_obs5";"size_obs6";"size_obs7";"size_obs8";"size_obs9"
4795;"T3";"H";"2012-06-12";2012;"2012";"6";1.09240246406571;"2013-07-16";2;"2";"7";"2016-02-28";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;291.255192833091;28.912551612026;0;0;0;0;0;0
4796;"T3";"M";"2020-03-10";2020;"2020";"3";0.194387405886379;"2020-05-20";9;"9";"5";"2025-11-08";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;66.6531795866375;28.3918866003482;0;717.224661398632;159.960942830553;0;0;0;0
4797;"T1";"H";"2020-08-12";2020;"2020";"8";0.164271047227926;"2020-10-11";9;"9";"10";"2023-07-31";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1695.60747407427;235.587381405352;967.964584461856;0;0;0;0;0;0
4799;"T1";"M";"2012-03-30";2012;"2012";"3";0.317590691307324;"2012-07-24";1;"1";"7";"2013-09-22";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;346.98399522388;0;0;0;0;0;0;0;0
4800;"T2";"M";"2012-12-09";2012;"2012";"12";0.276522929500342;"2013-03-20";2;"2";"3";"2017-01-17";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;484.306073716203;32.0708736037615;156.265007310442;2611.99723725729;0;0;0;0;0
4801;"T2";"M";"2014-09-30";2014;"2014";"9";0.0574948665297741;"2014-10-21";3;"3";"10";"2017-06-15";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;25.8757577931905;275.22537624016;103.353815292465;0;0;0;0;0;0
4803;"T1";"M";"2015-05-25";2015;"2015";"5";0.659822039698836;"2016-01-21";5;"5";"1";"2022-04-05";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;462.912142367026;672.160173873872;25.7262779882589;0;0;8449.74202212327;79.2704757390787;0;0
4805;"T1";"H";"2015-09-12";2015;"2015";"9";0.268309377138946;"2015-12-19";4;"4";"12";"2024-09-28";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;461.290517146854;362.940073687446;270.114112822891;651.848643077048;1881.0380792518;4840.80208083195;825.935412152489;4477.4523496557
4806;"T3";"H";"2017-04-14";2017;"2017";"4";0.944558521560575;"2018-03-25";7;"7";"3";"2020-06-28";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;178.357434273405;424.018099231062;0;0;0;0;0;0;0
4807;"T1";"L";"2012-01-16";2012;"2012";"1";0.361396303901437;"2012-05-27";1;"1";"5";"2012-08-24";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;54.8355410936291;0;0;0;0;0;0;0;0
4808;"T2";"M";"2012-03-16";2012;"2012";"3";0.342231348391513;"2012-07-19";1;"1";"7";"2013-10-17";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;177.391525018135;113.353372389713;0;0;0;0;0;0;0
4809;"T1";"M";"2018-05-11";2018;"2018";"5";0.0027378507871321;"2018-05-12";7;"7";"5";"2020-12-08";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;810.942310536208;1144.16614544084;864.229632947223;0;0;0;0;0;0
4810;"T1";"L";"2013-09-07";2013;"2013";"9";0.0410677618069815;"2013-09-22";2;"2";"9";"2013-12-23";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;135.029977439481;0;0;0;0;0;0;0;0
4813;"T2";"M";"2017-01-27";2017;"2017";"1";0.353182751540041;"2017-06-05";6;"6";"6";"2018-03-01";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;164.041038839624;0;0;0;0;0;0;0;0
4814;"T1";"M";"2018-08-30";2018;"2018";"8";0.0301163586584531;"2018-09-10";7;"7";"9";"2020-10-12";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;18.5729375299251;370.502318817492;517.634979347437;0;0;0;0;0;0
4815;"T1";"M";"2011-12-15";2011;"2011";"12";0.123203285420945;"2012-01-29";1;"1";"1";"2014-06-30";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;407.87187935545;165.445308773996;532.381573944164;0;0;0;0;0;0
4817;"T2";"H";"2017-02-11";2017;"2017";"2";0.416153319644079;"2017-07-13";6;"6";"7";"2020-04-03";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;617.633368255336;0;261.751672130639;0;0;0;0;0;0
4818;"T1";"L";"2018-06-04";2018;"2018";"6";0.0438056125941136;"2018-06-20";7;"7";"6";"2020-04-02";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;36.5922334403777;263.702648229053;213.107000090202;0;0;0;0;0;0
4819;"T1";"M";"2019-02-02";2019;"2019";"2";0.292950034223135;"2019-05-20";8;"8";"5";"2022-03-15";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;468.061223793345;1370.25753716245;422.908751183228;0;0;0;0;0;0
4820;"T1";"M";"2019-09-30";2019;"2019";"9";0.0492813141683778;"2019-10-18";8;"8";"10";"2021-02-04";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;216.309219492941;221.12988703654;0;0;0;0;0;0;0
4821;"T1";"M";"2017-03-20";2017;"2017";"3";0.361396303901437;"2017-07-30";6;"6";"7";"2020-04-19";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;366.640754421882;638.333770377735;0;0;0;0;0;0;0
4822;"T1";"L";"2014-01-13";2014;"2014";"1";0.147843942505133;"2014-03-08";3;"3";"3";"2014-08-20";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;28.9825899835246;0;0;0;0;0;0;0;0
4824;"T1";"M";"2013-03-21";2013;"2013";"3";0.0328542094455852;"2013-04-02";2;"2";"4";"2013-11-30";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;443.18665996153;0;0;0;0;0;0;0;0
4825;"T3";"L";"2015-07-16";2015;"2015";"7";0.572210814510609;"2016-02-10";5;"5";"2";"2021-11-06";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;212.432472174149;0;0;303.472199930855;0;417.249448713064;0;0;0
4826;"T3";"H";"2018-12-06";2018;"2018";"12";0.323066392881588;"2019-04-03";8;"8";"4";"2022-03-02";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;249.947990129623;0;555.854490081895;0;0;0;0;0;0
4827;"T1";"L";"2020-04-28";2020;"2020";"4";0.0082135523613963;"2020-05-01";9;"9";"5";"2021-12-27";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;883.450545579292;414.659355427028;0;0;0;0;0;0;0
4828;"T1";"M";"2013-02-01";2013;"2013";"2";0.0301163586584531;"2013-02-12";2;"2";"2";"2023-09-29";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;314.283672864259;0;1760.55875630346;458.612088882487;270.011047915722;6055.18092288459;318.819809393882;7654.11915851227;3217.95608141039
4829;"T1";"H";"2013-01-24";2013;"2013";"1";0.0136892539356605;"2013-01-29";2;"2";"1";"2016-08-11";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;186.277301176658;581.448589891022;2517.42118995546;291.161897443597;0;0;0;0;0
4830;"T3";"L";"2019-02-14";2019;"2019";"2";0.139630390143737;"2019-04-06";8;"8";"4";"2022-03-22";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;575.194295991304;210.8930051107;0;228.222568764624;0;0;0;0;0
4831;"T3";"L";"2018-01-24";2018;"2018";"1";0.457221081451061;"2018-07-10";7;"7";"7";"2018-09-10";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4832;"T1";"L";"2015-01-09";2015;"2015";"1";0.131416837782341;"2015-02-26";4;"4";"2";"2015-09-13";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;336.961093303338;0;0;0;0;0;0;0;0
4833;"T3";"H";"2016-03-27";2016;"2016";"3";0.194387405886379;"2016-06-06";5;"5";"6";"2023-01-10";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;96.1884350887657;1776.22463563099;0;0;1605.54363105229;243.484819332351;0;0;0
4834;"T2";"L";"2019-09-28";2019;"2019";"9";0.145106091718001;"2019-11-20";8;"8";"11";"2020-04-07";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;27.8235692015161;0;0;0;0;0;0;0
4835;"T1";"L";"2012-04-27";2012;"2012";"4";0.128678986995209;"2012-06-13";1;"1";"6";"2013-08-17";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;163.973888411932;0;0;0;0;0;0;0;0
4836;"T1";"L";"2016-08-14";2016;"2016";"8";0.416153319644079;"2017-01-13";6;"6";"1";"2017-09-18";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;699.751559431596;0;0;0;0;0;0;0;0
4838;"T2";"M";"2017-04-26";2017;"2017";"4";0.399726214921287;"2017-09-19";6;"6";"9";"2020-05-17";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;136.936406567344;96.5711767487758;142.824289942678;55.5285234976199;0;0;0;0;0
4839;"T1";"M";"2012-03-05";2012;"2012";"3";0.0410677618069815;"2012-03-20";1;"1";"3";"2012-04-27";2012;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4840;"T2";"M";"2019-05-05";2019;"2019";"5";0.353182751540041;"2019-09-11";8;"8";"9";"2020-06-06";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;121.137635067594;2736.35813473897;0;0;0;0;0;0;0
4841;"T1";"L";"2019-04-27";2019;"2019";"4";0.128678986995209;"2019-06-13";8;"8";"6";"2021-01-02";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;262.497146625295;1338.87030520362;0;0;0;0;0;0;0
4842;"T1";"L";"2017-05-07";2017;"2017";"5";0.632443531827515;"2017-12-24";6;"6";"12";"2019-10-19";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1297.73977342684;1317.51627834104;0;0;0;0;0;0
4843;"T2";"H";"2017-08-10";2017;"2017";"8";0.219028062970568;"2017-10-29";6;"6";"10";"2018-12-23";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;162.758147108928;0;0;0;0;0;0;0
4844;"T2";"L";"2017-02-18";2017;"2017";"2";0.290212183436003;"2017-06-04";6;"6";"6";"2018-08-03";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;452.779604876869;201.203869082657;0;0;0;0;0;0;0
4845;"T2";"M";"2016-08-23";2016;"2016";"8";0.32580424366872;"2016-12-20";5;"5";"12";"2025-09-08";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;125.006779173351;0;1080.6656086293;0;0;0;1436.61720865901;485.839896574046;1785.23124908963
4847;"T1";"H";"2018-11-08";2018;"2018";"11";0.227241615331964;"2019-01-30";8;"8";"1";"2019-03-17";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4848;"T1";"M";"2015-04-20";2015;"2015";"4";0.418891170431211;"2015-09-20";4;"4";"9";"2015-10-06";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;135.117866310256;0;0;0;0;0;0;0;0
4849;"T3";"M";"2018-06-07";2018;"2018";"6";0.470910335386721;"2018-11-26";7;"7";"11";"2021-11-10";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;865.206825452256;1456.94548751235;101.831079361319;0;0;0;0;0
4850;"T1";"L";"2016-11-05";2016;"2016";"11";0.364134154688569;"2017-03-18";6;"6";"3";"2017-06-26";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4852;"T2";"L";"2015-08-13";2015;"2015";"8";0.402464065708419;"2016-01-07";5;"5";"1";"2022-07-11";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;326.822944135096;13.1253789169353;139.15317105921;0;65.0705375226816;0;1881.15976105097;0;0
4853;"T1";"M";"2013-06-12";2013;"2013";"6";0.0739219712525667;"2013-07-09";2;"2";"7";"2014-06-05";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1142.40517324675;0;0;0;0;0;0;0;0
4855;"T2";"H";"2017-09-03";2017;"2017";"9";0.284736481861739;"2017-12-16";6;"6";"12";"2020-08-02";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;71.8606341796453;327.389673537515;144.856876099858;0;0;0;0;0;0
4856;"T3";"M";"2012-01-29";2012;"2012";"1";0.394250513347023;"2012-06-21";1;"1";"6";"2013-05-04";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;182.08701810064;0;0;0;0;0;0;0;0
4857;"T2";"M";"2017-05-23";2017;"2017";"5";0.262833675564682;"2017-08-27";6;"6";"8";"2019-05-05";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;692.611794493586;221.983317011111;0;0;0;0;0;0;0
4858;"T1";"L";"2016-02-07";2016;"2016";"2";0.0574948665297741;"2016-02-28";5;"5";"2";"2016-07-10";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;873.291161065791;0;0;0;0;0;0;0;0
4859;"T1";"L";"2015-10-24";2015;"2015";"10";0.917180013689254;"2016-09-23";5;"5";"9";"2019-04-20";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;145.913502803283;366.991649580004;195.954730742951;526.216612995852;0;0;0;0;0
4860;"T1";"H";"2014-07-28";2014;"2014";"7";0.139630390143737;"2014-09-17";3;"3";"9";"2017-06-01";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;87.011846057009;0;2234.90013770422;325.970957421655;0;0;0;0;0
4861;"T1";"M";"2020-02-05";2020;"2020";"2";0.0328542094455852;"2020-02-17";9;"9";"2";"2020-11-25";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;320.356452207441;0;0;0;0;0;0;0;0
4863;"T2";"M";"2015-12-10";2015;"2015";"12";0.331279945242984;"2016-04-09";5;"5";"4";"2016-07-23";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4864;"T1";"M";"2017-12-24";2017;"2017";"12";0.0109514031485284;"2017-12-28";6;"6";"12";"2019-05-21";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;319.595012645958;409.411529566329;0;0;0;0;0;0
4865;"T3";"M";"2020-05-12";2020;"2020";"5";0.501026694045175;"2020-11-11";9;"9";"11";"2029-04-07";2029;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;157.756326918791;0;255.200517854182;119.325643627916;110.853435928178;448.691696605472;0;0
4867;"T1";"M";"2017-06-17";2017;"2017";"6";0.476386036960986;"2017-12-08";6;"6";"12";"2019-03-10";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;366.898222063318;0;0;0;0;0;0;0
4869;"T1";"M";"2015-01-21";2015;"2015";"1";0.142368240930869;"2015-03-14";4;"4";"3";"2017-05-30";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1159.27832845672;0;0;0;0;0;0;0;0
4870;"T2";"L";"2018-12-14";2018;"2018";"12";0.246406570841889;"2019-03-14";8;"8";"3";"2019-05-19";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;387.153895659886;0;0;0;0;0;0;0;0
4872;"T1";"L";"2020-03-18";2020;"2020";"3";0.0438056125941136;"2020-04-03";9;"9";"4";"2020-06-13";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;144.738562853848;0;0;0;0;0;0;0;0
4874;"T1";"M";"2015-03-23";2015;"2015";"3";0.199863107460643;"2015-06-04";4;"4";"6";"2017-07-07";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;989.119179335842;404.846293251016;0;0;0;0;0;0;0
4875;"T1";"M";"2018-03-26";2018;"2018";"3";0.0657084188911704;"2018-04-19";7;"7";"4";"2019-08-11";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;157.552463885641;1172.38210308966;0;0;0;0;0;0;0
4876;"T2";"M";"2016-06-25";2016;"2016";"6";0.692676249144422;"2017-03-05";6;"6";"3";"2018-12-15";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;10.8540076786533;453.565296468875;0;0;0;0;0;0;0
4877;"T1";"M";"2015-05-09";2015;"2015";"5";0.0328542094455852;"2015-05-21";4;"4";"5";"2020-06-10";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;744.937108100535;121.809974197883;809.479518091239;0;140.810130753668;490.386122956203;0;0;0
4878;"T3";"H";"2017-04-07";2017;"2017";"4";0.544832306639288;"2017-10-23";6;"6";"10";"2018-04-18";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;184.524032492448;0;0;0;0;0;0;0;0
4879;"T1";"H";"2014-07-25";2014;"2014";"7";0.0027378507871321;"2014-07-26";3;"3";"7";"2015-11-26";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;508.024534819878;175.85232446614;0;0;0;0;0;0;0
4880;"T1";"M";"2019-06-06";2019;"2019";"6";0.186173853524983;"2019-08-13";8;"8";"8";"2025-10-05";2025;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;31.7968789192717;203.06464995721;0;845.62950102039;0;416.696806911494;1304.19944463126;0;0
4881;"T1";"M";"2018-10-20";2018;"2018";"10";0.238193018480493;"2019-01-15";8;"8";"1";"2022-01-27";2022;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1174.78566970762;0;749.391163569068;0;0;0;0;0;0
4882;"T1";"M";"2020-10-21";2020;"2020";"10";0.164271047227926;"2020-12-20";9;"9";"12";"2021-03-18";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4884;"T2";"L";"2020-06-03";2020;"2020";"6";0.16974674880219;"2020-08-04";9;"9";"8";"2023-01-09";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;58.6356196317254;1532.89138789607;400.392245964781;0;0;0;0;0;0
4886;"T1";"M";"2017-08-06";2017;"2017";"8";0.462696783025325;"2018-01-22";7;"7";"1";"2019-05-04";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;684.755621631277;0;0;0;0;0;0;0;0
4888;"T1";"L";"2012-08-15";2012;"2012";"8";0.0520191649555099;"2012-09-03";1;"1";"9";"2013-09-04";2013;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;113.521494651803;136.064869462981;0;0;0;0;0;0;0
4889;"T2";"H";"2017-07-16";2017;"2017";"7";0.172484599589322;"2017-09-17";6;"6";"9";"2023-05-08";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;4607.71458605898;391.320492717754;0;697.470912434945;1196.55770957272;785.12321871203;0;0;0
4890;"T1";"H";"2015-10-27";2015;"2015";"10";0.232717316906229;"2016-01-20";5;"5";"1";"2016-01-27";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4891;"T3";"H";"2016-10-06";2016;"2016";"10";0.232717316906229;"2016-12-30";5;"5";"12";"2019-10-23";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;915.489939044467;154.567955317227;146.464624704085;0;0;0;0;0
4892;"T1";"M";"2012-05-31";2012;"2012";"5";0.0602327173169062;"2012-06-22";1;"1";"6";"2016-08-01";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;129.236722296122;139.964142828113;256.066021733868;0;350.020733272159;0;0;0;0
4893;"T1";"M";"2020-06-07";2020;"2020";"6";0.0739219712525667;"2020-07-04";9;"9";"7";"2024-01-14";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;317.349197996352;57.4561966557281;89.8939190430462;754.437851069756;0;0;0;0;0
4894;"T1";"L";"2014-08-24";2014;"2014";"8";0.0410677618069815;"2014-09-08";3;"3";"9";"2019-02-19";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;952.722847063785;462.303646631706;584.844422127724;845.352118371069;1381.75828219332;0;0;0;0
4895;"T1";"M";"2014-04-10";2014;"2014";"4";0.0109514031485284;"2014-04-14";3;"3";"4";"2015-05-01";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;791.968778571104;0;0;0;0;0;0;0;0
4897;"T1";"H";"2020-03-15";2020;"2020";"3";0.128678986995209;"2020-05-01";9;"9";"5";"2023-06-14";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;277.068684675818;2043.20716395982;336.518752000774;957.727829559639;0;0;0;0;0
4898;"T1";"M";"2015-06-17";2015;"2015";"6";0.224503764544832;"2015-09-07";4;"4";"9";"2017-10-11";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;396.61120987092;171.464425128064;0;0;0;0;0;0
4899;"T1";"L";"2016-12-29";2016;"2016";"12";0.0657084188911704;"2017-01-22";6;"6";"1";"2017-11-11";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;36.7598996097654;0;0;0;0;0;0;0;0
4900;"T1";"L";"2012-06-13";2012;"2012";"6";0.11772758384668;"2012-07-26";1;"1";"7";"2018-07-13";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;871.559033554369;1648.94702506877;225.339939214495;475.676970106375;0;0;166.472610321103;0;0
4901;"T1";"L";"2015-02-02";2015;"2015";"2";0.424366872005476;"2015-07-07";4;"4";"7";"2015-08-01";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1344.02622131625;0;0;0;0;0;0;0;0
4902;"T2";"M";"2016-02-08";2016;"2016";"2";0.947296372347707;"2017-01-19";6;"6";"1";"2017-08-20";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;153.151624838537;0;0;0;0;0;0;0;0
4903;"T1";"M";"2020-05-09";2020;"2020";"5";0.0657084188911704;"2020-06-02";9;"9";"6";"2020-08-23";2020;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;433.073683953912;0;0;0;0;0;0;0;0
4904;"T1";"L";"2016-03-15";2016;"2016";"3";0.309377138945927;"2016-07-06";5;"5";"7";"2017-01-03";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;142.773387173641;0;0;0;0;0;0;0;0
4905;"T1";"H";"2017-04-09";2017;"2017";"4";0.0054757015742642;"2017-04-11";6;"6";"4";"2019-10-23";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;327.406590853656;492.430683696188;274.960463210596;0;0;0;0;0;0
4906;"T1";"H";"2016-08-21";2016;"2016";"8";0.659822039698836;"2017-04-19";6;"6";"4";"2023-02-08";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;168.934802580674;0;1942.27422553704;589.634896693222;1437.51673238689;779.210585813085;0;0;0
4907;"T1";"M";"2019-01-20";2019;"2019";"1";0.164271047227926;"2019-03-21";8;"8";"3";"2021-05-14";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;429.721277566038;2109.38856278346;0;0;0;0;0;0;0
4908;"T1";"M";"2020-03-10";2020;"2020";"3";0.224503764544832;"2020-05-31";9;"9";"5";"2024-01-14";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;196.737878567269;0;0;0;0;0;0;0;0
4909;"T3";"H";"2014-11-11";2014;"2014";"11";0.131416837782341;"2014-12-29";3;"3";"12";"2016-04-23";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;73.6133979463215;0;0;0;0;0;0;0
4910;"T1";"L";"2015-02-18";2015;"2015";"2";0.0793976728268309;"2015-03-19";4;"4";"3";"2015-04-23";2015;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;45.905888920998;0;0;0;0;0;0;0;0
4911;"T1";"L";"2017-12-29";2017;"2017";"12";0.167008898015058;"2018-02-28";7;"7";"2";"2023-03-10";2023;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;919.693325711663;87.3103261245021;149.35878363609;1010.96329764918;0;0;0;0;0
4912;"T2";"M";"2020-02-06";2020;"2020";"2";0.0766598220396988;"2020-03-05";9;"9";"3";"2024-07-29";2024;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;542.106351316592;65.1093984173273;1955.14729715119;0;910.92393530786;0;0;0;0
4913;"T1";"L";"2013-03-25";2013;"2013";"3";0.435318275154004;"2013-08-31";2;"2";"8";"2014-11-17";2014;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;102.691298626585;222.795404983295;0;0;0;0;0;0;0
4914;"T1";"L";"2016-06-02";2016;"2016";"6";0.194387405886379;"2016-08-12";5;"5";"8";"2017-01-08";2017;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;187.235779885439;0;0;0;0;0;0;0;0
4915;"T1";"L";"2018-05-10";2018;"2018";"5";0.0684462696783025;"2018-06-04";7;"7";"6";"2018-11-07";2018;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;216.610211329568;0;0;0;0;0;0;0;0
4916;"T2";"L";"2015-03-06";2015;"2015";"3";0.276522929500342;"2015-06-15";4;"4";"6";"2016-07-22";2016;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;428.288849437725;52.4431193845748;0;0;0;0;0;0;0
4917;"T2";"M";"2018-06-27";2018;"2018";"6";0.602327173169062;"2019-02-02";8;"8";"2";"2021-02-21";2021;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;504.816917422038;71.5949718924217;0;0;0;0;0;0;0
4918;"T1";"H";"2016-05-15";2016;"2016";"5";0.323066392881588;"2016-09-10";5;"5";"9";"2019-02-14";2019;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;316.811201222768;0;121.729634991691;0;0;0;0;0;0
4919;"T2";"L";"2017-10-02";2017;"2017";"10";0.167008898015058;"2017-12-02";6;"6";"12";"2028-08-29";2028;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;78.0119744812406;198.634664638484;1680.66025466007;23.5257307802678;1514.49931431047;312.795445960908;0;4520.93660527767;15728.6460407144
